<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si,5,20221121,111000,61231.0000000,61235.0000000,61120.0000000,61194.0000000,15798
SPFB.Si,5,20221121,111500,61194.0000000,61221.0000000,61163.0000000,61165.0000000,7573
SPFB.Si,5,20221121,112000,61163.0000000,61188.0000000,61131.0000000,61175.0000000,4679
SPFB.Si,5,20221121,112500,61176.0000000,61183.0000000,61081.0000000,61093.0000000,6634
SPFB.Si,5,20221121,113000,61093.0000000,61114.0000000,61060.0000000,61113.0000000,6522
SPFB.Si,5,20221121,113500,61111.0000000,61113.0000000,61081.0000000,61092.0000000,4137
SPFB.Si,5,20221121,114000,61092.0000000,61119.0000000,61070.0000000,61118.0000000,4292
SPFB.Si,5,20221121,114500,61118.0000000,61138.0000000,61087.0000000,61102.0000000,3073
SPFB.Si,5,20221121,115000,61103.0000000,61103.0000000,61062.0000000,61071.0000000,4676
SPFB.Si,5,20221121,115500,61071.0000000,61091.0000000,61050.0000000,61091.0000000,4195
SPFB.Si,5,20221121,120000,61090.0000000,61112.0000000,61077.0000000,61092.0000000,3597
SPFB.Si,5,20221121,120500,61094.0000000,61116.0000000,61080.0000000,61091.0000000,5206
SPFB.Si,5,20221121,121000,61092.0000000,61092.0000000,61025.0000000,61040.0000000,5498
SPFB.Si,5,20221121,121500,61040.0000000,61046.0000000,61028.0000000,61042.0000000,3788
SPFB.Si,5,20221121,122000,61042.0000000,61062.0000000,61020.0000000,61062.0000000,6497
SPFB.Si,5,20221121,122500,61062.0000000,61070.0000000,61002.0000000,61027.0000000,5917
SPFB.Si,5,20221121,123000,61027.0000000,61027.0000000,61001.0000000,61003.0000000,4690
SPFB.Si,5,20221121,123500,61003.0000000,61014.0000000,60967.0000000,61001.0000000,11925
SPFB.Si,5,20221121,124000,61000.0000000,61020.0000000,60980.0000000,61009.0000000,4687
SPFB.Si,5,20221121,124500,61010.0000000,61033.0000000,61000.0000000,61032.0000000,2414
SPFB.Si,5,20221121,125000,61030.0000000,61032.0000000,61014.0000000,61016.0000000,1387
SPFB.Si,5,20221121,125500,61015.0000000,61046.0000000,61011.0000000,61041.0000000,2884
SPFB.Si,5,20221121,130000,61041.0000000,61041.0000000,61013.0000000,61021.0000000,1855
SPFB.Si,5,20221121,130500,61020.0000000,61021.0000000,60975.0000000,60976.0000000,3511
SPFB.Si,5,20221121,131000,60976.0000000,60984.0000000,60957.0000000,60962.0000000,4886
SPFB.Si,5,20221121,131500,60962.0000000,60990.0000000,60952.0000000,60963.0000000,3343
SPFB.Si,5,20221121,132000,60963.0000000,60971.0000000,60926.0000000,60937.0000000,6929
SPFB.Si,5,20221121,132500,60936.0000000,60993.0000000,60932.0000000,60974.0000000,4525
SPFB.Si,5,20221121,133000,60974.0000000,61007.0000000,60960.0000000,60996.0000000,4131
SPFB.Si,5,20221121,133500,60997.0000000,61026.0000000,60991.0000000,61014.0000000,3987
SPFB.Si,5,20221121,134000,61014.0000000,61014.0000000,61000.0000000,61006.0000000,1723
SPFB.Si,5,20221121,134500,61008.0000000,61023.0000000,60981.0000000,60994.0000000,2535
SPFB.Si,5,20221121,135000,60994.0000000,60998.0000000,60967.0000000,60979.0000000,1856
SPFB.Si,5,20221121,135500,60978.0000000,60978.0000000,60958.0000000,60960.0000000,1615
SPFB.Si,5,20221121,140000,60960.0000000,60990.0000000,60951.0000000,60968.0000000,2154
SPFB.Si,5,20221121,141000,60971.0000000,60976.0000000,60907.0000000,60943.0000000,13587
SPFB.Si,5,20221121,141500,60942.0000000,60965.0000000,60938.0000000,60958.0000000,5034
SPFB.Si,5,20221121,142000,60957.0000000,61022.0000000,60932.0000000,61022.0000000,8881
SPFB.Si,5,20221121,142500,61022.0000000,61039.0000000,61005.0000000,61005.0000000,4713
SPFB.Si,5,20221121,143000,61005.0000000,61058.0000000,60952.0000000,61042.0000000,7138
SPFB.Si,5,20221121,143500,61041.0000000,61150.0000000,61040.0000000,61113.0000000,12254
SPFB.Si,5,20221121,144000,61113.0000000,61142.0000000,61091.0000000,61092.0000000,4585
SPFB.Si,5,20221121,144500,61091.0000000,61097.0000000,61062.0000000,61062.0000000,2472
SPFB.Si,5,20221121,145000,61062.0000000,61090.0000000,60983.0000000,61006.0000000,6038
SPFB.Si,5,20221121,145500,61005.0000000,61019.0000000,60975.0000000,60981.0000000,2812
SPFB.Si,5,20221121,150000,60984.0000000,61067.0000000,60961.0000000,61066.0000000,5672
SPFB.Si,5,20221121,150500,61065.0000000,61118.0000000,61055.0000000,61067.0000000,5174
SPFB.Si,5,20221121,151000,61067.0000000,61100.0000000,61051.0000000,61055.0000000,2247
SPFB.Si,5,20221121,151500,61056.0000000,61120.0000000,61056.0000000,61114.0000000,2040
SPFB.Si,5,20221121,152000,61114.0000000,61114.0000000,61065.0000000,61079.0000000,1760
SPFB.Si,5,20221121,152500,61079.0000000,61079.0000000,61043.0000000,61053.0000000,2013
SPFB.Si,5,20221121,153000,61053.0000000,61071.0000000,61032.0000000,61056.0000000,1871
SPFB.Si,5,20221121,153500,61057.0000000,61078.0000000,61047.0000000,61053.0000000,1705
SPFB.Si,5,20221121,154000,61052.0000000,61073.0000000,61045.0000000,61073.0000000,931
SPFB.Si,5,20221121,154500,61073.0000000,61088.0000000,61065.0000000,61074.0000000,1143
SPFB.Si,5,20221121,155000,61075.0000000,61111.0000000,61065.0000000,61097.0000000,3177
SPFB.Si,5,20221121,155500,61096.0000000,61105.0000000,61055.0000000,61065.0000000,1541
SPFB.Si,5,20221121,160000,61068.0000000,61110.0000000,61068.0000000,61104.0000000,1564
SPFB.Si,5,20221121,160500,61103.0000000,61141.0000000,61101.0000000,61130.0000000,3669
SPFB.Si,5,20221121,161000,61129.0000000,61172.0000000,61124.0000000,61172.0000000,4164
SPFB.Si,5,20221121,161500,61173.0000000,61176.0000000,61147.0000000,61147.0000000,3207
SPFB.Si,5,20221121,162000,61148.0000000,61165.0000000,61140.0000000,61157.0000000,1171
SPFB.Si,5,20221121,162500,61152.0000000,61169.0000000,61142.0000000,61163.0000000,1608
SPFB.Si,5,20221121,163000,61163.0000000,61175.0000000,61143.0000000,61158.0000000,2143
SPFB.Si,5,20221121,163500,61157.0000000,61165.0000000,61132.0000000,61137.0000000,1790
SPFB.Si,5,20221121,164000,61137.0000000,61140.0000000,61112.0000000,61133.0000000,2610
SPFB.Si,5,20221121,164500,61131.0000000,61133.0000000,61093.0000000,61101.0000000,3044
SPFB.Si,5,20221121,165000,61100.0000000,61100.0000000,61081.0000000,61092.0000000,1424
SPFB.Si,5,20221121,165500,61093.0000000,61111.0000000,61085.0000000,61111.0000000,1422
SPFB.Si,5,20221121,170000,61111.0000000,61128.0000000,61097.0000000,61112.0000000,1377
SPFB.Si,5,20221121,170500,61112.0000000,61130.0000000,61060.0000000,61065.0000000,3232
SPFB.Si,5,20221121,171000,61068.0000000,61068.0000000,60967.0000000,60967.0000000,12677
SPFB.Si,5,20221121,171500,60967.0000000,60976.0000000,60937.0000000,60951.0000000,10254
SPFB.Si,5,20221121,172000,60953.0000000,60956.0000000,60929.0000000,60948.0000000,9483
SPFB.Si,5,20221121,172500,60944.0000000,61006.0000000,60930.0000000,60984.0000000,10694
SPFB.Si,5,20221121,173000,60984.0000000,60985.0000000,60925.0000000,60960.0000000,9168
SPFB.Si,5,20221121,173500,60960.0000000,61012.0000000,60944.0000000,61000.0000000,4168
SPFB.Si,5,20221121,174000,61000.0000000,61065.0000000,60993.0000000,61055.0000000,4788
SPFB.Si,5,20221121,174500,61055.0000000,61056.0000000,61010.0000000,61046.0000000,2811
SPFB.Si,5,20221121,175000,61045.0000000,61048.0000000,61020.0000000,61031.0000000,3072
SPFB.Si,5,20221121,175500,61027.0000000,61081.0000000,61015.0000000,61070.0000000,3808
SPFB.Si,5,20221121,180000,61073.0000000,61085.0000000,61055.0000000,61055.0000000,3116
SPFB.Si,5,20221121,180500,61056.0000000,61142.0000000,61055.0000000,61106.0000000,8169
SPFB.Si,5,20221121,181000,61107.0000000,61116.0000000,61082.0000000,61087.0000000,1606
SPFB.Si,5,20221121,181500,61087.0000000,61149.0000000,61087.0000000,61109.0000000,3508
SPFB.Si,5,20221121,182000,61110.0000000,61127.0000000,61052.0000000,61072.0000000,3711
SPFB.Si,5,20221121,182500,61071.0000000,61127.0000000,61069.0000000,61112.0000000,2289
SPFB.Si,5,20221121,183000,61112.0000000,61134.0000000,61097.0000000,61097.0000000,2749
SPFB.Si,5,20221121,183500,61098.0000000,61105.0000000,61057.0000000,61091.0000000,3295
SPFB.Si,5,20221121,184000,61090.0000000,61110.0000000,61058.0000000,61098.0000000,2524
SPFB.Si,5,20221121,184500,61097.0000000,61128.0000000,61097.0000000,61120.0000000,1747
SPFB.Si,5,20221121,185000,61120.0000000,61131.0000000,61099.0000000,61099.0000000,3028
SPFB.Si,5,20221121,191000,61084.0000000,61149.0000000,61057.0000000,61129.0000000,1299
SPFB.Si,5,20221121,191500,61125.0000000,61125.0000000,61106.0000000,61111.0000000,330
SPFB.Si,5,20221121,192000,61111.0000000,61122.0000000,61111.0000000,61122.0000000,383
SPFB.Si,5,20221121,192500,61122.0000000,61123.0000000,61118.0000000,61118.0000000,149
SPFB.Si,5,20221121,193000,61118.0000000,61120.0000000,61107.0000000,61111.0000000,274
SPFB.Si,5,20221121,193500,61111.0000000,61111.0000000,61082.0000000,61093.0000000,799
SPFB.Si,5,20221121,194000,61091.0000000,61116.0000000,61091.0000000,61109.0000000,524
SPFB.Si,5,20221121,194500,61109.0000000,61109.0000000,61097.0000000,61104.0000000,165
SPFB.Si,5,20221121,195000,61101.0000000,61107.0000000,61097.0000000,61100.0000000,156
SPFB.Si,5,20221121,195500,61101.0000000,61112.0000000,61098.0000000,61112.0000000,218
SPFB.Si,5,20221121,200000,61111.0000000,61112.0000000,61096.0000000,61097.0000000,278
SPFB.Si,5,20221121,200500,61096.0000000,61097.0000000,61070.0000000,61077.0000000,1329
SPFB.Si,5,20221121,201000,61076.0000000,61081.0000000,61055.0000000,61056.0000000,1379
SPFB.Si,5,20221121,201500,61059.0000000,61078.0000000,61053.0000000,61060.0000000,1139
SPFB.Si,5,20221121,202000,61060.0000000,61062.0000000,61050.0000000,61052.0000000,1056
SPFB.Si,5,20221121,202500,61051.0000000,61052.0000000,61050.0000000,61051.0000000,773
SPFB.Si,5,20221121,203000,61051.0000000,61066.0000000,61050.0000000,61055.0000000,510
