<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.Si,15,20220520,144500,60484.0000000,60927.0000000,60432.0000000,60730.0000000,71756
SPFB.Si,15,20220520,150000,60720.0000000,60733.0000000,60379.0000000,60645.0000000,92123
SPFB.Si,15,20220520,151500,60635.0000000,60810.0000000,60450.0000000,60711.0000000,97926
SPFB.Si,15,20220520,153000,60711.0000000,61260.0000000,60610.0000000,61192.0000000,78566
SPFB.Si,15,20220520,154500,61189.0000000,61799.0000000,61023.0000000,61637.0000000,208877
SPFB.Si,15,20220520,160000,61638.0000000,61750.0000000,61320.0000000,61748.0000000,75556
SPFB.Si,15,20220520,161500,61748.0000000,61828.0000000,61373.0000000,61453.0000000,61150
SPFB.Si,15,20220520,163000,61453.0000000,61949.0000000,61443.0000000,61911.0000000,77155
SPFB.Si,15,20220520,164500,61910.0000000,61968.0000000,61421.0000000,61649.0000000,73713
SPFB.Si,15,20220520,170000,61648.0000000,61692.0000000,61420.0000000,61457.0000000,59412
SPFB.Si,15,20220520,171500,61460.0000000,61845.0000000,61445.0000000,61628.0000000,47897
SPFB.Si,15,20220520,173000,61628.0000000,61803.0000000,61505.0000000,61542.0000000,41437
SPFB.Si,15,20220520,174500,61540.0000000,61914.0000000,61500.0000000,61910.0000000,64055
SPFB.Si,15,20220520,180000,61913.0000000,62550.0000000,61911.0000000,62414.0000000,183758
SPFB.Si,15,20220520,181500,62418.0000000,62629.0000000,62062.0000000,62231.0000000,107304
SPFB.Si,15,20220520,183000,62231.0000000,62235.0000000,61822.0000000,62013.0000000,70642
SPFB.Si,15,20220520,184500,62008.0000000,62149.0000000,61620.0000000,61650.0000000,72444
SPFB.Si,15,20220523,101500,61688.0000000,62225.0000000,59825.0000000,59963.0000000,291120
SPFB.Si,15,20220523,103000,59953.0000000,60279.0000000,59390.0000000,60073.0000000,248776
SPFB.Si,15,20220523,104500,60074.0000000,60080.0000000,59550.0000000,59711.0000000,181393
SPFB.Si,15,20220523,110000,59716.0000000,60200.0000000,59519.0000000,59879.0000000,128937
